SID,Age,Sex,Language,Experimenter,Double_coded_by,Exclude_analysis,Exclude_analysis_reason,Exclude_task,Excluded_task,Exclude_task_reason,Task,Trial_number,Task_item,Response_single,Response_double,Response,Correct,Mem_check_1_single,Mem_check_1_double,Mem_check_1,Mem_check_2_single,Mem_check_2_double,Mem_check_2,Exclude_trial_single,Exclude_trial_double,Exclude_trial_reason_single,Exclude_trial_reason_double,Exclude_trial,Exclude_trial_reason,Unit_task_repeat_alts,Notes_single,Notes_double
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,24,HourglassKiteBlockHeart,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,25,StarBookHourglassShoe,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,26,KiteTirePlanetBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,27,BookHeartTireClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,28,BlockPlanetKiteHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,29,SunDrumRainbowHydrantClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,30,BalloonCloverBookPlanetMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,31,BookClockBalloonSunPlanet,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,32,DrumMugHydrantCloverRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,33,LeafTireHatClockShoeDuck,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,34,StarBellRainbowChairCakePresent,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,35,RainbowPresentCakeHatShoeBellLeaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,GiveN,1,6,10,10,10,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,GiveN,2,9,10,10,10,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,GiveN,3,7,10,10,10,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,GiveN,4,5,10,10,10,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,SF,Training,1,2,2,2,1,,,,,,,,,,,0,,,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,SF,1,5,7,7,7,0,,,,,,,,,,,0,,,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,SF,2,7,9,9,9,0,,,,,,,,,,,0,,,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,SF,3,16,18,18,18,0,,,,,,,,,,,0,,,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,SF,4,24,25,25,25,1,,,,,,,,,,,0,,,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,SF,5,52,53,53,53,1,,,,,,,,,,,0,,,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,SF,6,71,72,72,72,1,0,0,0,1,,,,,,,0,,,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,SF,7,105,106,106,106,1,,,,,,,,,,,0,,,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,SF,8,107,109,109,109,0,0,0,0,1,,,,,,,0,,,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,SF,9,116,117,117,117,1,,,,,,,,,,,0,,,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,SF,10,224,26,26,26,0,,,,,,,,,,,0,,,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,SF,11,252,53,53,53,0,,,,,,,,,,,0,,,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,SF,12,271,73,73,73,0,,,,,,,,,,,0,,,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,NN,Training,1,1,1,1,0,,1,1,,1,1,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,NN,1,5,IDK,IDK,IDK,0,,1,1,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,NN,2,7,7,7,7,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,NN,3,16,16,16,16,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,NN,4,24,24,24,24,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,NN,5,52,52,52,52,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,NN,6,71,71,71,71,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,NN,7,105,5,5,5,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,NN,8,107,7,7,7,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,NN,9,116,16,16,16,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,NN,10,224,24,24,24,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,NN,11,252,52,52,52,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,NN,12,271,71,71,71,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,Sample Item A,Apple,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,1,Sun,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,2,Book,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,3,Cake,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,4,Leaf,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,5,Balloon,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,6,Leaf,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,Sample Item B,SockFlower,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,7,PresentTire,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,8,KiteHydrant,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,9,DuckClover,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,10,TireHydrant,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,11,CloverKite,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,12,PresentDucck,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,13,BellRainbowChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,14,BlockHatDrum,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,15,MugHourglassBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,16,HatChairRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,17,HourglassMugBell,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,18,DrumRainbowHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,19,BellBlockHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,20,ChairDrumMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,21,RainbowMugHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,22,HourglassBellChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,23,PlanetShoeClockStar,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,24,HourglassKiteBlockHeart,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,25,StarBookHourglassShoe,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,26,KiteTirePlanetBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,27,BookHeartTireClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,28,BlockPlanetKiteHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,29,SunDrumRainbowHydrantClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,30,BalloonCloverBookPlanetMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,31,BookClockBalloonSunPlanet,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,32,DrumMugHydrantCloverRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,33,LeafTireHatClockShoeDuck,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,34,StarBellRainbowChairCakePresent,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-46-DP,5.0294319,M,Hindi,SOS,SJB,0,,0,,,WPPSI,35,RainbowPresentCakeHatShoeBellLeaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,GiveN,1,6,6,6,6,1,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,GiveN,2,9,9,9,9,1,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,GiveN,3,7,7,7,7,1,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,GiveN,4,5,5,5,5,1,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,SF,Training,1,2,2,2,1,1,1,1,,,,,,,,0,,,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,SF,1,5,7,7,7,0,1,1,1,,,,,,,,0,,,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,SF,2,7,9,9,9,0,1,1,1,,,,,,,,0,,,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,SF,3,16,17,17,17,1,1,1,1,,,,,,,,0,,,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,SF,4,24,25,25,25,1,1,1,1,,,,,,,,0,,,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,SF,5,52,,25,25,0,1,1,1,,,,,,,,0,,,Mem check says 25,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,SF,6,71,72,72,72,1,0,0,0,0,0,0,,,,,0,,,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,SF,7,105,,NA,NA,NA,0,0,0,1,1,1,,,,,1,no data,,"No answer circled, mem check says 6",
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,SF,8,107,9,9,9,0,0,0,0,,,,,,,,0,,,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,SF,9,116,18,18,18,0,0,0,0,1,1,1,,,,,0,,,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,SF,10,224,25,25,25,0,0,0,0,0,0,0,,,,,0,,,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,SF,11,252,54,54,54,0,0,0,0,0,0,0,,,,,0,,,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,SF,12,271,72,72,72,0,0,0,0,0,0,0,,,,,0,,,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,NN,Training,1,2,2,2,1,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,NN,1,5,6,6,6,1,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,NN,2,7,8,8,8,1,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,NN,3,16,17,17,17,1,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,NN,4,24,25,25,25,1,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,NN,5,52,53,53,53,1,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,NN,6,71,72,72,72,1,0,1,1,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,NN,7,105,16,16,16,0,0,1,1,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,NN,8,107,8,8,8,0,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,NN,9,116,17,17,17,0,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,NN,10,224,25,25,25,0,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,NN,11,252,53,53,53,0,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,NN,12,271,72,72,72,0,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,Sample Item A,Apple,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,1,Sun,NA,NANA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,2,Book,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,3,Cake,NA,1,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,4,Leaf,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,5,Balloon,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,6,Leaf,1,0,1,1,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,Sample Item B,SockFlower,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,7,PresentTire,0,1,0,0,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,8,KiteHydrant,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,9,DuckClover,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,10,TireHydrant,1,0,1,1,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,11,CloverKite,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,12,PresentDucck,0,1,0,0,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,13,BellRainbowChair,1,0,1,1,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,14,BlockHatDrum,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,15,MugHourglassBlock,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,16,HatChairRainbow,0,NA,0,0,,,,,,,,,,,0,,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,17,HourglassMugBell,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,18,DrumRainbowHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,19,BellBlockHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,20,ChairDrumMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,21,RainbowMugHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,22,HourglassBellChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,23,PlanetShoeClockStar,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,24,HourglassKiteBlockHeart,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,25,StarBookHourglassShoe,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,26,KiteTirePlanetBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,27,BookHeartTireClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,28,BlockPlanetKiteHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,29,SunDrumRainbowHydrantClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,30,BalloonCloverBookPlanetMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,31,BookClockBalloonSunPlanet,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,32,DrumMugHydrantCloverRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,33,LeafTireHatClockShoeDuck,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,34,StarBellRainbowChairCakePresent,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-5-LS,5.27583847,F,Hindi,PB,SJB,0,,0,,,WPPSI,35,RainbowPresentCakeHatShoeBellLeaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,GiveN,1,6,6,6,6,1,,,,,,,,,,,0,,NA,"second try, first try gave 3 and counted incorrectly","3,nodded yes for 6, on second try got 6"
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,GiveN,2,9,3,3,3,0,,,,,,,,,,,0,,NA,,counted 3 nodded yes for 9 even after confirming
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,GiveN,3,7,5,5,5,0,,,,,,,,,,,0,,NA,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,GiveN,4,5,5,5,5,1,,,,,,,,,,,0,,NA,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,SF,Training,1,2,2,2,1,1,1,1,,,,,,,,0,,,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,SF,1,5,7,7,7,0,1,1,1,,,,,,,,0,,,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,SF,2,7,9,9,9,0,1,1,1,,,,,,,,0,,,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,SF,3,16,18,18,18,0,1,1,1,,,,,,,,0,,,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,SF,4,24,25,25,25,1,1,1,1,,,,,,,,0,,,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,SF,5,52,54,54,54,0,1,1,1,,,,,,,,0,,,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,SF,6,71,72,72,72,1,0,0,0,0,0,0,,,,,0,,,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,SF,7,105,106,106,106,1,1,1,1,,,,,,,,0,,,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,SF,8,107,9,9,9,0,1,1,1,,,,,,,,0,,,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,SF,9,116,117,117,117,1,0,0,0,0,0,0,,,,,0,,,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,SF,10,224,226,226,226,0,0,0,0,0,0,0,,,,,0,,,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,SF,11,252,300,300,300,0,0,0,0,0,0,0,,,,,0,,,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,SF,12,271,273,273,273,0,1,1,1,,,,,,,,0,,,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,NN,Training,1,2,2,2,1,,,,,,,,,,,0,,NA,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,NN,1,5,6,6,6,1,,,,,,,,,,,0,,NA,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,NN,2,7,8,8,8,1,,,,,,,,,,,0,,NA,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,NN,3,16,9,9,9,0,,,,,,,,,,,0,,NA,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,NN,4,24,27,27,27,0,,,,,,,,,,,0,,NA,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,NN,5,52,21,21,21,0,,,,,,,,,,,0,,NA,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,NN,6,71,9,9,9,0,,,,,,,,,,,0,,NA,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,NN,7,105,16,16,16,0,,,,,,,,,,,0,,NA,,
SK-M-7-PK,5.65639973,M,Hindi,PB,SJB,0,,0,,,NN,8,107,18,18,18,0,,,,,,,,,,,0,,NA,,
